id_clima,id_municipio,fecha,cielo,t_max,t_min,prob_prec,velocidad_viento,direccion_viento
2612,1965,2024-11-29,Despejado,23.90,10.60,0.00,6.20,Noreste
2613,1755,2024-11-26,Despejado,24.50,8.00,0.00,5.40,Noreste
2614,1755,2024-11-27,Despejado,24.30,7.90,0.00,3.40,Noreste
2615,1755,2024-11-28,Despejado,25.60,9.90,0.00,3.70,Noreste
2616,1755,2024-11-29,Despejado,25.50,10.70,0.00,3.60,Noreste
2617,815,2024-11-26,Despejado,23.90,7.80,0.00,8.90,Noreste
2618,815,2024-11-27,Despejado,25.50,7.50,0.00,4.00,Norte
2619,815,2024-11-28,Despejado,26.90,10.50,0.00,4.70,Noreste
2620,815,2024-11-29,Despejado,25.80,10.10,0.00,7.50,Noreste
2621,670,2024-11-26,Despejado,27.50,9.60,0.00,8.60,Este
2622,670,2024-11-27,Despejado,26.40,9.30,0.00,4.80,Sureste
2623,670,2024-11-28,Despejado,27.50,11.50,0.00,4.80,Sureste
2624,670,2024-11-29,Despejado,29.00,12.30,0.00,6.60,Este
2625,2130,2024-11-26,Despejado,23.70,8.00,0.00,9.80,Noreste
2626,1699,2024-11-26,Despejado,23.70,8.00,0.00,9.80,Noreste
2627,2130,2024-11-27,Despejado,25.40,7.80,0.00,4.10,Norte
2628,1699,2024-11-27,Despejado,25.40,7.80,0.00,4.10,Norte
2629,2130,2024-11-28,Despejado,26.70,10.90,0.00,4.90,Suroeste
2630,1699,2024-11-28,Despejado,26.70,10.90,0.00,4.90,Suroeste
2631,2130,2024-11-29,Despejado,25.70,10.20,0.00,7.90,Noreste
2632,1699,2024-11-29,Despejado,25.70,10.20,0.00,7.90,Noreste
2633,432,2024-11-26,Despejado,22.10,6.80,0.00,5.20,Noreste
2634,432,2024-11-27,Despejado,25.00,6.60,0.00,6.00,Suroeste
2635,432,2024-11-28,Despejado,27.80,9.60,0.00,4.00,Sureste
2636,432,2024-11-29,Despejado,22.90,10.20,0.00,5.40,Este
2637,790,2024-11-26,Poco nuboso,21.70,10.00,0.00,5.40,Noreste
2638,790,2024-11-27,Despejado,23.60,10.70,0.00,3.10,Sureste
2639,790,2024-11-28,Despejado,25.50,12.20,0.00,2.60,Este
2640,790,2024-11-29,Despejado,23.30,8.90,0.00,4.90,Este
2641,1593,2024-11-26,Despejado,26.40,10.30,0.00,8.30,Noroeste
2642,1593,2024-11-27,Despejado,29.30,10.10,0.00,5.00,Oeste
2643,1593,2024-11-28,Despejado,31.50,12.70,0.00,5.00,Noroeste
2644,1593,2024-11-29,Despejado,27.90,12.90,0.00,7.60,Norte
2645,137,2024-11-26,Despejado,24.00,7.00,0.00,7.60,Norte
2646,137,2024-11-27,Despejado,24.90,6.90,0.00,5.00,Oeste
2647,137,2024-11-28,Despejado,26.60,9.70,0.00,4.90,Noroeste
2648,137,2024-11-29,Despejado,25.20,9.20,0.00,7.00,Norte
2649,57,2024-11-26,Despejado,19.90,5.10,0.00,5.70,Noreste
2650,57,2024-11-27,Despejado,23.70,5.70,0.00,4.70,Sur
2651,57,2024-11-28,Despejado,26.20,7.90,0.00,3.90,Este
2652,57,2024-11-29,Despejado,21.20,6.90,0.00,6.00,Noreste
2653,1887,2024-11-26,Despejado,19.50,4.60,0.00,7.60,Noreste
2654,1887,2024-11-27,Despejado,23.80,5.20,0.00,2.20,Suroeste
2655,1887,2024-11-28,Despejado,25.70,7.60,0.00,3.40,Noreste
2656,1887,2024-11-29,Despejado,20.90,6.40,0.00,7.00,Noreste
2657,965,2024-11-26,Despejado,29.00,12.20,0.00,6.90,Noreste
2658,965,2024-11-27,Despejado,28.00,12.00,0.00,7.10,Noreste
2659,965,2024-11-28,Despejado,28.80,13.70,0.00,6.50,Noreste
2660,965,2024-11-29,Despejado,28.60,14.40,0.00,6.50,Noreste
2661,415,2024-11-26,Despejado,18.80,4.60,0.00,6.60,Noreste
2662,415,2024-11-27,Despejado,23.60,5.30,0.00,3.90,Suroeste
2663,415,2024-11-28,Despejado,25.90,7.50,0.00,3.20,Noreste
2664,415,2024-11-29,Despejado,20.10,6.40,0.00,6.40,Noreste
2665,1255,2024-11-26,Poco nuboso,23.40,11.40,0.00,7.50,Noreste
2666,1255,2024-11-27,Despejado,24.00,13.00,0.00,4.20,Este
2667,1255,2024-11-28,Despejado,24.40,12.50,0.00,4.30,Este
2668,1255,2024-11-29,Despejado,24.00,10.80,0.00,6.60,Noreste
2669,217,2024-11-26,Despejado,28.40,13.40,0.00,8.90,Norte
2670,217,2024-11-27,Despejado,28.30,13.30,0.00,8.00,Norte
2671,217,2024-11-28,Despejado,29.00,15.40,0.00,7.80,Noreste
2672,217,2024-11-29,Despejado,28.30,15.10,0.00,7.50,Noreste
2673,2375,2024-11-26,Despejado,32.40,17.10,0.00,6.10,Noreste
2674,2375,2024-11-27,Despejado,31.90,16.30,0.00,6.50,Norte
2675,2375,2024-11-28,Despejado,32.00,17.30,0.00,6.30,Noreste
2676,2375,2024-11-29,Despejado,32.00,18.70,0.00,5.80,Noreste
2677,737,2024-11-26,Despejado,21.00,5.50,0.00,7.20,Noreste
2678,737,2024-11-27,Despejado,23.10,5.50,0.00,3.00,Noroeste
2679,737,2024-11-28,Despejado,24.30,7.90,0.00,3.50,Norte
2680,737,2024-11-29,Despejado,22.70,7.60,0.00,6.00,Noreste
2681,1982,2024-11-26,Despejado,22.00,7.60,0.00,11.00,Este
2682,1982,2024-11-27,Despejado,25.20,7.60,0.00,3.30,Suroeste
2683,1982,2024-11-28,Despejado,26.70,10.60,0.00,5.20,Este
2684,1982,2024-11-29,Despejado,23.80,9.10,0.00,10.70,Este
2685,1171,2024-11-26,Despejado,25.90,10.00,0.00,7.20,Noreste
2686,1171,2024-11-27,Despejado,25.30,9.80,0.00,6.60,Noreste
2687,1171,2024-11-28,Despejado,26.30,12.20,0.00,6.60,Noreste
2688,1171,2024-11-29,Despejado,26.30,12.30,0.00,6.20,Noreste
2689,2395,2024-11-26,Despejado,23.50,6.80,0.00,7.20,Norte
2690,2395,2024-11-27,Despejado,24.70,6.70,0.00,4.70,Noroeste
2691,2395,2024-11-28,Despejado,26.30,9.50,0.00,4.50,Noroeste
2692,2395,2024-11-29,Despejado,24.80,8.80,0.00,6.50,Norte
2693,1852,2024-11-26,Despejado,22.70,7.00,0.00,7.10,Noreste
2694,1852,2024-11-27,Despejado,23.00,6.80,0.00,4.10,Noreste
2695,1852,2024-11-28,Despejado,24.10,8.90,0.00,5.30,Noreste
2696,1852,2024-11-29,Despejado,23.80,9.10,0.00,5.30,Noreste
2697,1796,2024-11-26,Despejado,23.30,8.00,0.00,9.70,Noreste
2698,1796,2024-11-27,Despejado,25.10,7.80,0.00,3.70,Norte
2699,1796,2024-11-28,Despejado,26.50,11.00,0.00,4.90,Noreste
2700,1796,2024-11-29,Despejado,25.40,10.10,0.00,7.90,Noreste
2701,1338,2024-11-26,Cielo nublado,23.70,12.40,0.00,3.20,Noreste
2702,1338,2024-11-27,Despejado,25.90,11.90,0.00,5.60,Sur
2703,1338,2024-11-28,Despejado,28.80,11.90,0.00,4.70,Sur
2704,1338,2024-11-29,Despejado,26.30,10.70,0.00,4.60,Suroeste
2705,272,2024-11-26,Despejado,29.60,10.80,0.00,7.60,Noreste
2706,272,2024-11-27,Despejado,28.60,10.40,0.00,7.00,Noreste
2707,272,2024-11-28,Despejado,29.20,12.80,0.00,6.10,Noreste
2708,272,2024-11-29,Despejado,29.20,13.50,0.00,6.60,Noreste
2709,110,2024-11-26,Despejado,23.30,6.20,0.00,6.80,Norte
2710,110,2024-11-27,Despejado,24.50,6.20,0.00,3.90,Noroeste
2711,110,2024-11-28,Despejado,26.20,9.10,0.00,4.00,Noroeste
2712,110,2024-11-29,Despejado,24.60,8.30,0.00,5.60,Norte
2713,1996,2024-11-26,Despejado,23.80,9.60,0.00,9.00,Noreste
2714,1996,2024-11-27,Despejado,25.20,9.60,0.00,4.90,Noreste
2715,1996,2024-11-28,Despejado,26.50,12.30,0.00,6.10,Noreste
2716,1996,2024-11-29,Despejado,25.30,11.30,0.00,6.70,Noreste
2717,694,2024-11-26,Despejado,24.10,9.40,0.00,7.70,Noreste
2718,694,2024-11-27,Despejado,23.40,9.50,0.00,6.60,Noreste
2719,694,2024-11-28,Despejado,24.60,11.50,0.00,6.90,Noreste
2720,694,2024-11-29,Despejado,24.60,11.50,0.00,6.40,Noreste
2721,134,2024-11-26,Despejado,23.80,9.90,0.00,6.60,Norte
2722,134,2024-11-27,Despejado,25.90,9.80,0.00,6.10,Suroeste
2723,134,2024-11-28,Despejado,30.20,12.20,0.00,5.10,Oeste
2724,134,2024-11-29,Poco nuboso,24.80,12.00,0.00,6.60,Norte
2725,1829,2024-11-26,Despejado,20.00,5.30,0.00,5.10,Noreste
2726,1829,2024-11-27,Despejado,23.20,5.20,0.00,4.60,Suroeste
2727,1829,2024-11-28,Despejado,26.00,8.70,0.00,3.10,Noreste
2728,1829,2024-11-29,Despejado,21.40,7.30,0.00,4.90,Noreste
2729,620,2024-11-26,Cielo nublado,20.00,10.70,0.00,7.70,Oeste
2730,620,2024-11-27,Cielo nublado,17.20,11.20,0.00,8.70,Oeste
2731,620,2024-11-28,Cielo nublado,21.20,9.90,0.00,13.90,Noreste
2732,620,2024-11-29,Cielo nublado,21.50,10.70,0.00,7.00,Noreste
2733,2301,2024-11-26,Cielo nublado,23.60,15.90,0.00,5.60,Noreste
2734,455,2024-11-26,Cielo nublado,23.60,15.90,0.00,5.60,Noreste
2735,2301,2024-11-27,Poco nuboso,24.40,15.60,0.00,4.30,Sureste
2736,455,2024-11-27,Poco nuboso,24.40,15.60,0.00,4.30,Sureste
2737,2301,2024-11-28,Despejado,28.80,15.70,0.00,3.70,Sureste
2738,455,2024-11-28,Despejado,28.80,15.70,0.00,3.70,Sureste
2739,2301,2024-11-29,Cielo nublado,21.50,15.60,0.00,4.80,Norte
2740,455,2024-11-29,Cielo nublado,21.50,15.60,0.00,4.80,Norte
2741,1549,2024-11-26,Despejado,21.80,5.70,0.00,7.00,Noreste
2742,1549,2024-11-27,Despejado,23.00,5.50,0.00,2.50,Norte
2743,1549,2024-11-28,Despejado,24.20,7.80,0.00,3.90,Noreste
2744,1549,2024-11-29,Despejado,23.40,7.90,0.00,5.30,Este
2745,1969,2024-11-26,Despejado,24.00,7.20,0.00,7.50,Norte
2746,1969,2024-11-27,Despejado,25.10,7.00,0.00,4.70,Noroeste
2747,1969,2024-11-28,Despejado,26.70,9.80,0.00,4.70,Noroeste
2748,1969,2024-11-29,Despejado,25.40,9.40,0.00,6.70,Norte
2749,907,2024-11-26,Despejado,23.70,8.00,0.00,11.30,Este
2750,907,2024-11-27,Despejado,25.40,7.90,0.00,5.00,Sureste
2751,907,2024-11-28,Despejado,26.20,10.00,0.00,6.20,Este
2752,907,2024-11-29,Despejado,25.80,9.90,0.00,10.70,Este
2753,550,2024-11-26,Despejado,29.70,18.90,0.00,8.00,Norte
2754,550,2024-11-27,Despejado,29.30,18.60,0.00,8.10,Norte
2755,550,2024-11-28,Despejado,30.30,19.60,0.00,9.30,Norte
2756,550,2024-11-29,Despejado,29.40,20.40,0.00,7.40,Norte
2757,440,2024-11-26,Despejado,33.20,20.80,0.00,6.30,Noreste
2758,440,2024-11-27,Despejado,32.20,19.80,0.00,7.60,Norte
2759,440,2024-11-28,Despejado,32.50,19.50,0.00,7.60,Noreste
2760,440,2024-11-29,Despejado,33.10,21.00,0.00,6.30,Noreste
2761,507,2024-11-26,Despejado,21.70,6.60,0.00,9.50,Este
2762,507,2024-11-27,Despejado,24.20,6.50,0.00,3.20,Sureste
2763,507,2024-11-28,Despejado,25.20,8.30,0.00,4.60,Este
2764,507,2024-11-29,Despejado,24.00,8.50,0.00,8.50,Este
2765,577,2024-11-26,Cielo nublado,23.60,16.30,0.00,9.50,Noroeste
2766,577,2024-11-27,Despejado,26.60,15.60,0.00,4.90,Norte
2767,577,2024-11-28,Despejado,29.40,15.50,0.00,4.10,Sureste
2768,577,2024-11-29,Cielo nublado,22.80,15.30,0.00,9.00,Noroeste
2769,1883,2024-11-26,Despejado,23.30,9.90,0.00,5.30,Oeste
2770,1883,2024-11-27,Despejado,25.20,9.70,0.00,5.40,Suroeste
2771,1883,2024-11-28,Despejado,28.00,12.50,0.00,3.60,Oeste
2772,1883,2024-11-29,Despejado,24.30,12.60,0.00,4.10,Este
2773,1935,2024-11-26,Poco nuboso,25.50,17.40,0.00,12.30,Norte
2774,1935,2024-11-27,Poco nuboso,27.40,17.10,0.00,6.30,Norte
2775,1935,2024-11-28,Despejado,31.90,17.10,0.00,5.80,Sur
2776,1935,2024-11-29,Cielo nublado,25.10,19.00,0.00,10.70,Norte
2777,119,2024-11-26,Despejado,26.60,11.20,0.00,11.30,Noroeste
2778,119,2024-11-27,Despejado,28.40,11.70,0.00,7.20,Oeste
2779,119,2024-11-28,Despejado,29.30,14.20,0.00,6.40,Oeste
2780,119,2024-11-29,Despejado,28.20,13.70,0.00,9.20,Noroeste
2781,1709,2024-11-26,Despejado,26.90,15.20,0.00,13.30,Norte
2782,1709,2024-11-27,Despejado,29.40,15.10,0.00,7.10,Noroeste
2783,1709,2024-11-28,Despejado,30.20,15.50,0.00,6.40,Sureste
2784,1709,2024-11-29,Despejado,28.20,16.00,0.00,12.70,Norte
2785,1955,2024-11-26,Despejado,28.90,18.10,0.00,7.80,Norte
2786,1955,2024-11-27,Despejado,29.50,18.10,0.00,7.30,Norte
2787,1955,2024-11-28,Despejado,30.30,18.40,0.00,7.80,Norte
2788,1955,2024-11-29,Despejado,29.30,19.20,0.00,7.40,Norte
2789,672,2024-11-26,Despejado,32.70,18.50,0.00,6.10,Noreste
2790,672,2024-11-27,Despejado,32.30,17.80,0.00,6.70,Norte
2791,672,2024-11-28,Despejado,32.30,18.20,0.00,6.80,Noreste
2792,672,2024-11-29,Despejado,32.40,19.70,0.00,5.90,Noreste
2793,2178,2024-11-26,Despejado,31.80,16.00,0.00,5.40,Noreste
2794,2178,2024-11-27,Despejado,30.60,15.50,0.00,5.40,Noreste
2795,2178,2024-11-28,Despejado,30.60,16.40,0.00,5.00,Noreste
2796,2178,2024-11-29,Despejado,31.10,17.60,0.00,5.30,Noreste
2797,1994,2024-11-26,Medio nublado,25.30,17.70,0.00,6.10,Norte
2798,1994,2024-11-27,Poco nuboso,25.70,17.60,0.00,3.60,Norte
2799,1994,2024-11-28,Despejado,30.30,18.50,0.00,4.00,Sureste
2800,1994,2024-11-29,Cielo nublado,24.20,19.50,0.00,4.00,Noroeste
2801,1836,2024-11-26,Despejado,19.90,5.60,0.00,5.40,Noreste
2802,1836,2024-11-27,Despejado,23.20,5.40,0.00,4.90,Suroeste
2803,1836,2024-11-28,Despejado,25.90,9.00,0.00,4.40,Noreste
2804,1836,2024-11-29,Despejado,21.30,7.60,0.00,5.70,Este
2805,279,2024-11-26,Despejado,28.10,13.60,0.00,5.60,Suroeste
2806,279,2024-11-27,Despejado,28.00,13.30,0.00,5.20,Suroeste
2807,279,2024-11-28,Despejado,29.60,14.10,0.00,4.90,Suroeste
2808,279,2024-11-29,Poco nuboso,28.60,16.20,0.00,3.50,Sur
2809,1507,2024-11-26,Despejado,30.80,15.00,0.00,13.80,Norte
2810,1507,2024-11-27,Despejado,33.20,15.60,0.00,6.80,Noroeste
2811,1507,2024-11-28,Despejado,32.10,16.90,0.00,6.70,Noroeste
2812,1507,2024-11-29,Despejado,32.20,17.20,0.00,11.80,Norte
2813,1962,2024-11-26,Despejado,19.10,4.90,0.00,5.30,Noreste
2814,1962,2024-11-27,Despejado,23.60,5.60,0.00,4.90,Suroeste
2815,1962,2024-11-28,Despejado,26.10,7.60,0.00,3.30,Noreste
2816,1962,2024-11-29,Despejado,20.30,6.60,0.00,5.70,Noreste
2817,1334,2024-11-26,Despejado,23.20,7.20,0.00,7.40,Norte
2818,1334,2024-11-27,Despejado,24.50,7.10,0.00,4.80,Noroeste
2819,1334,2024-11-28,Despejado,25.80,9.90,0.00,5.00,Norte
2820,1334,2024-11-29,Despejado,24.60,8.80,0.00,6.60,Noreste
2821,687,2024-11-26,Despejado,31.30,17.40,0.00,20.60,Norte
2822,687,2024-11-27,Despejado,34.00,18.00,0.00,8.10,Noroeste
2823,687,2024-11-28,Despejado,31.20,18.10,0.00,7.70,Noroeste
2824,687,2024-11-29,Despejado,32.90,18.80,0.00,16.10,Norte
2825,867,2024-11-26,Despejado,18.40,5.00,0.00,8.00,Noreste
2826,867,2024-11-27,Despejado,22.80,5.00,0.00,4.70,Noreste
2827,867,2024-11-28,Despejado,24.80,8.30,0.00,4.80,Noreste
2828,867,2024-11-29,Despejado,20.10,6.50,0.00,8.00,Noreste
2829,1722,2024-11-26,Despejado,20.20,5.30,0.00,7.60,Noreste
2830,1722,2024-11-27,Despejado,23.10,5.30,0.00,3.50,Noroeste
2831,1722,2024-11-28,Despejado,24.30,7.70,0.00,3.90,Noroeste
2832,1722,2024-11-29,Despejado,22.20,7.10,0.00,6.90,Este
2833,471,2024-11-26,Despejado,23.40,10.50,0.00,6.00,Norte
2834,471,2024-11-27,Despejado,24.60,10.80,0.00,3.60,Norte
2835,471,2024-11-28,Despejado,25.80,12.80,0.00,4.50,Suroeste
2836,471,2024-11-29,Despejado,24.50,12.00,0.00,4.80,Norte
2837,282,2024-11-26,Despejado,21.70,5.10,0.00,5.20,Noreste
2838,282,2024-11-27,Despejado,25.30,5.00,0.00,4.40,Suroeste
2839,282,2024-11-28,Despejado,28.10,8.80,0.00,4.10,Este
2840,282,2024-11-29,Despejado,22.70,8.60,0.00,5.40,Noreste
2841,2127,2024-11-26,Poco nuboso,24.60,14.20,0.00,6.50,Norte
2842,2127,2024-11-27,Despejado,25.50,14.00,0.00,4.30,Este
2843,2127,2024-11-28,Despejado,27.50,15.10,0.00,4.70,Noreste
2844,2127,2024-11-29,Poco nuboso,24.70,14.20,0.00,7.60,Noroeste
2845,2380,2024-11-26,Despejado,20.90,5.00,0.00,7.50,Norte
2846,2380,2024-11-27,Despejado,24.20,5.20,0.00,3.10,Suroeste
2847,2380,2024-11-28,Despejado,25.60,8.30,0.00,3.10,Oeste
2848,2380,2024-11-29,Despejado,22.80,7.00,0.00,7.00,Norte
2849,2041,2024-11-26,Despejado,26.20,17.20,0.00,17.30,Norte
2850,2041,2024-11-27,Despejado,27.60,16.70,0.00,8.70,Norte
2851,2041,2024-11-28,Despejado,30.80,16.60,0.00,7.40,Sur
2852,2041,2024-11-29,Poco nuboso,27.60,17.60,0.00,16.60,Norte
2853,196,2024-11-26,Despejado,23.40,9.90,0.00,10.00,Noroeste
2854,196,2024-11-27,Despejado,25.30,10.50,0.00,6.40,Oeste
2855,196,2024-11-28,Despejado,27.00,12.60,0.00,5.30,Oeste
2856,196,2024-11-29,Despejado,25.10,11.70,0.00,8.30,Noroeste
2857,1355,2024-11-26,Despejado,24.50,7.90,0.00,8.20,Noreste
2858,1355,2024-11-27,Despejado,25.60,7.80,0.00,5.50,Norte
2859,1355,2024-11-28,Despejado,26.50,10.80,0.00,5.90,Suroeste
2860,1355,2024-11-29,Despejado,26.10,9.90,0.00,6.60,Noreste
2861,168,2024-11-26,Despejado,23.50,6.60,0.00,4.40,Este
2862,168,2024-11-27,Despejado,25.10,6.30,0.00,1.50,Sureste
2863,168,2024-11-28,Despejado,28.00,9.50,0.00,3.10,Este
2864,168,2024-11-29,Despejado,24.70,9.90,0.00,5.00,Este
2865,634,2024-11-26,Despejado,21.50,6.90,0.00,9.90,Noroeste
2866,634,2024-11-27,Despejado,25.30,7.70,0.00,6.80,Oeste
2867,634,2024-11-28,Despejado,27.90,10.40,0.00,6.90,Noroeste
2868,634,2024-11-29,Despejado,23.10,9.80,0.00,9.30,Norte
2869,2009,2024-11-26,Medio nublado,20.80,9.90,0.00,4.80,Noreste
2870,2009,2024-11-27,Despejado,23.00,10.00,0.00,5.70,Sur
2871,2009,2024-11-28,Despejado,25.60,10.60,0.00,4.60,Suroeste
2872,2009,2024-11-29,Despejado,22.50,7.40,0.00,5.20,Noreste
2873,159,2024-11-26,Despejado,21.30,7.00,0.00,7.90,Noroeste
2874,159,2024-11-27,Despejado,24.70,7.40,0.00,6.00,Oeste
2875,159,2024-11-28,Despejado,27.70,10.10,0.00,5.30,Noroeste
2876,159,2024-11-29,Despejado,22.60,9.50,0.00,7.60,Norte
2877,1066,2024-11-26,Despejado,30.70,20.00,0.00,7.50,Norte
2878,1066,2024-11-27,Despejado,30.80,19.60,0.00,7.20,Norte
2879,1066,2024-11-28,Despejado,31.00,19.80,0.00,9.00,Norte
2880,1066,2024-11-29,Despejado,30.70,20.90,0.00,7.10,Norte
2881,1771,2024-11-26,Despejado,28.10,12.60,0.00,10.80,Norte
2882,1771,2024-11-27,Despejado,30.90,12.70,0.00,6.50,Oeste
2883,1771,2024-11-28,Despejado,31.60,14.50,0.00,6.20,Noroeste
2884,1771,2024-11-29,Despejado,29.50,14.60,0.00,10.00,Norte
2885,524,2024-11-26,Despejado,29.60,22.60,0.00,40.00,Norte
2886,524,2024-11-27,Despejado,30.60,20.70,0.00,19.50,Norte
2887,524,2024-11-28,Despejado,28.90,20.50,0.00,9.70,Norte
2888,524,2024-11-29,Despejado,31.10,21.10,0.00,33.80,Norte
2889,1394,2024-11-26,Despejado,19.10,4.90,0.00,6.30,Norte
2890,1394,2024-11-27,Despejado,23.60,5.40,0.00,3.90,Suroeste
2891,1394,2024-11-28,Despejado,26.10,7.80,0.00,3.00,Norte
2892,1394,2024-11-29,Despejado,20.40,6.90,0.00,6.00,Noreste
2893,326,2024-11-26,Poco nuboso,26.90,17.90,0.00,3.80,Noreste
2894,326,2024-11-27,Despejado,27.50,17.70,0.00,6.20,Sur
2895,326,2024-11-28,Despejado,30.60,17.60,0.00,6.00,Sureste
2896,326,2024-11-29,Despejado,28.70,18.90,0.00,5.40,Sur
2897,464,2024-11-26,Despejado,24.80,9.90,0.00,9.20,Noreste
2898,464,2024-11-27,Despejado,23.40,10.00,0.00,8.30,Noreste
2899,464,2024-11-28,Despejado,24.40,11.60,0.00,8.50,Noreste
2900,464,2024-11-29,Despejado,24.70,12.10,0.00,8.10,Noreste
2901,607,2024-11-26,Despejado,31.60,14.00,0.00,5.20,Noreste
2902,607,2024-11-27,Despejado,30.50,13.50,0.00,5.10,Noreste
2903,607,2024-11-28,Despejado,30.50,15.10,0.00,4.80,Noreste
2904,607,2024-11-29,Despejado,30.50,16.00,0.00,5.00,Noreste
2905,2427,2024-11-26,Despejado,26.50,9.00,0.00,7.90,Noreste
2906,2427,2024-11-27,Despejado,26.00,8.80,0.00,7.10,Noreste
2907,2427,2024-11-28,Despejado,26.70,11.50,0.00,6.90,Noreste
2908,2427,2024-11-29,Despejado,27.20,11.60,0.00,6.80,Noreste
2909,1379,2024-11-26,Despejado,24.70,9.10,0.00,5.70,Noreste
2910,1379,2024-11-27,Despejado,26.50,8.80,0.00,4.60,Oeste
2911,1379,2024-11-28,Despejado,28.70,12.20,0.00,3.70,Oeste
2912,1379,2024-11-29,Despejado,26.10,11.10,0.00,5.70,Noreste
2913,1987,2024-11-26,Despejado,28.10,9.50,0.00,9.10,Norte
2914,1987,2024-11-27,Despejado,27.20,9.20,0.00,8.30,Noreste
2915,1987,2024-11-28,Despejado,27.70,12.10,0.00,7.50,Noreste
2916,1987,2024-11-29,Despejado,28.20,12.50,0.00,7.70,Noreste
2917,740,2024-11-26,Despejado,19.50,5.10,0.00,5.50,Noreste
2918,740,2024-11-27,Despejado,23.00,5.10,0.00,4.70,Suroeste
2919,740,2024-11-28,Despejado,25.70,8.60,0.00,3.60,Noreste
2920,740,2024-11-29,Despejado,20.90,7.00,0.00,5.40,Noreste
2921,296,2024-11-26,Despejado,24.60,6.90,0.00,7.50,Norte
2922,296,2024-11-27,Despejado,25.20,6.80,0.00,5.00,Noroeste
2923,296,2024-11-28,Despejado,26.90,9.60,0.00,5.10,Noroeste
2924,296,2024-11-29,Despejado,25.70,9.40,0.00,6.80,Norte
2925,1785,2024-11-26,Despejado,32.70,18.00,0.00,9.30,Norte
2926,1785,2024-11-27,Despejado,30.80,18.80,0.00,7.60,Norte
2927,1785,2024-11-28,Despejado,28.90,20.30,0.00,6.90,Norte
2928,1785,2024-11-29,Despejado,31.80,20.30,0.00,7.40,Norte
2929,473,2024-11-26,Despejado,22.40,8.50,0.00,7.10,Noroeste
2930,473,2024-11-27,Despejado,25.30,8.50,0.00,6.20,Oeste
2931,473,2024-11-28,Despejado,29.00,11.20,0.00,5.20,Oeste
2932,473,2024-11-29,Poco nuboso,23.60,10.70,0.00,7.00,Norte
2933,659,2024-11-26,Despejado,27.40,10.00,0.00,9.80,Este
2934,659,2024-11-27,Despejado,26.60,9.70,0.00,4.90,Sureste
2935,659,2024-11-28,Despejado,27.40,11.60,0.00,5.30,Este
2936,659,2024-11-29,Despejado,29.00,12.40,0.00,7.70,Este
2937,765,2024-11-26,Medio nublado,24.50,11.70,0.00,4.00,Noreste
2938,765,2024-11-27,Despejado,26.50,12.30,0.00,5.60,Sur
2939,765,2024-11-28,Despejado,29.00,13.40,0.00,5.40,Sur
2940,765,2024-11-29,Despejado,26.40,10.50,0.00,5.00,Norte
2941,610,2024-11-26,Despejado,22.70,8.50,0.00,7.60,Suroeste
2942,610,2024-11-27,Despejado,24.70,8.60,0.00,8.00,Suroeste
2943,610,2024-11-28,Despejado,28.50,11.20,0.00,7.10,Suroeste
2944,610,2024-11-29,Poco nuboso,23.20,11.00,0.00,5.60,Suroeste
2945,441,2024-11-26,Despejado,20.20,6.20,0.00,6.70,Noreste
2946,441,2024-11-27,Despejado,23.90,6.60,0.00,8.00,Suroeste
2947,441,2024-11-28,Despejado,27.10,8.70,0.00,5.90,Sur
2948,441,2024-11-29,Despejado,21.20,8.10,0.00,6.20,Noreste
2949,2209,2024-11-26,Despejado,23.20,8.30,0.00,13.60,Este
2950,2209,2024-11-27,Despejado,26.50,8.30,0.00,3.40,Suroeste
2951,2209,2024-11-28,Despejado,27.30,10.80,0.00,5.90,Oeste
2952,2209,2024-11-29,Despejado,24.70,9.70,0.00,13.50,Este
2953,102,2024-11-26,Despejado,24.40,11.00,0.00,7.40,Suroeste
2954,102,2024-11-27,Despejado,25.40,10.90,0.00,7.00,Suroeste
2955,102,2024-11-28,Despejado,28.90,13.00,0.00,6.40,Suroeste
2956,102,2024-11-29,Poco nuboso,25.00,13.20,0.00,5.80,Norte
2957,2089,2024-11-26,Despejado,24.60,8.40,0.00,5.50,Este
2958,2089,2024-11-27,Despejado,24.70,8.20,0.00,4.60,Sureste
2959,2089,2024-11-28,Despejado,25.90,10.20,0.00,4.20,Sureste
2960,2089,2024-11-29,Despejado,25.80,10.90,0.00,4.90,Este
2961,2347,2024-11-26,Despejado,24.40,8.00,0.00,11.70,Este
2962,2347,2024-11-27,Despejado,25.30,7.90,0.00,6.20,Este
2963,2347,2024-11-28,Despejado,26.10,9.90,0.00,6.90,Este
2964,2347,2024-11-29,Despejado,26.30,10.10,0.00,11.20,Este
2965,747,2024-11-26,Despejado,19.70,4.50,0.00,7.20,Norte
2966,747,2024-11-27,Despejado,23.20,4.40,0.00,4.70,Suroeste
2967,747,2024-11-28,Despejado,26.00,8.20,0.00,3.60,Norte
2968,747,2024-11-29,Despejado,21.10,6.40,0.00,6.80,Norte
2969,1133,2024-11-26,Despejado,19.50,6.10,0.00,9.30,Este
2970,1133,2024-11-27,Despejado,23.90,6.20,0.00,4.60,Noreste
2971,1133,2024-11-28,Despejado,25.90,9.30,0.00,4.70,Noreste
2972,1133,2024-11-29,Despejado,21.20,7.60,0.00,9.40,Este
2973,533,2024-11-26,Despejado,25.50,12.50,0.00,7.30,Noroeste
