cc,desciel,dh,dirvienc,dirvieng,dloc,ides,idmun,lat,lon,ndia,nes,nmun,prec,probprec,raf,tmax,tmin,velvien
80.71,Despejado,6,Noreste,45.0,2024-11-29,20,446,17.0182,-97.7695,3,Oaxaca,Santa Marí Yucuhiti,0.0,0,9.4,24.7,12.1,8.1
68.48,Despejado,6,Noreste,45.0,2024-11-26,20,447,16.7639,-97.9899,0,Oaxaca,Santa María Zacatepec,0.0,0,9.0,31.6,14.0,5.2
80.06,Despejado,6,Noreste,45.0,2024-11-27,20,447,16.7639,-97.9899,1,Oaxaca,Santa María Zacatepec,0.0,0,9.4,30.5,13.5,5.1
91.68,Despejado,6,Noreste,45.0,2024-11-28,20,447,16.7639,-97.9899,2,Oaxaca,Santa María Zacatepec,0.0,0,6.5,30.5,15.1,4.8
84.93,Despejado,6,Noreste,45.0,2024-11-29,20,447,16.7639,-97.9899,3,Oaxaca,Santa María Zacatepec,0.0,0,12.7,30.5,16.0,5.0
91.5,Despejado,6,Noreste,45.0,2024-11-26,20,448,16.6551,-97.3385,0,Oaxaca,Santa Marí Zaniza,0.0,0,12.0,26.5,9.0,7.9
86.09,Despejado,6,Noreste,45.0,2024-11-27,20,448,16.6551,-97.3385,1,Oaxaca,Santa Marí Zaniza,0.0,0,8.7,26.0,8.8,7.1
91.33,Despejado,6,Noreste,45.0,2024-11-28,20,448,16.6551,-97.3385,2,Oaxaca,Santa Marí Zaniza,0.0,0,9.0,26.7,11.5,6.9
80.09,Despejado,6,Noreste,45.0,2024-11-29,20,448,16.6551,-97.3385,3,Oaxaca,Santa Marí Zaniza,0.0,0,13.7,27.2,11.6,6.8
52.8,Despejado,6,Noreste,45.0,2024-11-26,20,449,16.5584,-96.3529,0,Oaxaca,Santa Marí Zoquitlán,0.0,0,11.9,24.7,9.1,5.7
81.85,Despejado,6,Oeste,270.0,2024-11-27,20,449,16.5584,-96.3529,1,Oaxaca,Santa Marí Zoquitlán,0.0,0,8.4,26.5,8.8,4.6
95.01,Despejado,6,Oeste,270.0,2024-11-28,20,449,16.5584,-96.3529,2,Oaxaca,Santa Marí Zoquitlán,0.0,0,9.1,28.7,12.2,3.7
53.46,Despejado,6,Noreste,45.0,2024-11-29,20,449,16.5584,-96.3529,3,Oaxaca,Santa Marí Zoquitlán,0.0,0,13.4,26.1,11.1,5.7
87.58,Despejado,6,Norte,0.0,2024-11-26,20,450,16.6409,-97.4948,0,Oaxaca,Santiago Amoltepec,0.0,0,25.0,28.1,9.5,9.1
85.61,Despejado,6,Noreste,45.0,2024-11-27,20,450,16.6409,-97.4948,1,Oaxaca,Santiago Amoltepec,0.0,0,21.2,27.2,9.2,8.3
90.99,Despejado,6,Noreste,45.0,2024-11-28,20,450,16.6409,-97.4948,2,Oaxaca,Santiago Amoltepec,0.0,0,14.9,27.7,12.1,7.5
80.98,Despejado,6,Noreste,45.0,2024-11-29,20,450,16.6409,-97.4948,3,Oaxaca,Santiago Amoltepec,0.0,0,18.8,28.2,12.5,7.7
68.13,Despejado,6,Noreste,45.0,2024-11-26,20,451,17.6486,-97.1369,0,Oaxaca,Santiago Apoala,0.0,0,15.2,19.5,5.1,5.5
79.56,Despejado,6,Suroeste,225.0,2024-11-27,20,451,17.6486,-97.1369,1,Oaxaca,Santiago Apoala,0.0,0,9.4,23.0,5.1,4.7
71.83,Despejado,6,Noreste,45.0,2024-11-28,20,451,17.6486,-97.1369,2,Oaxaca,Santiago Apoala,0.0,0,8.4,25.7,8.6,3.6
73.4,Despejado,6,Noreste,45.0,2024-11-29,20,451,17.6486,-97.1369,3,Oaxaca,Santiago Apoala,0.0,0,11.9,20.9,7.0,5.4
79.95,Despejado,6,Norte,0.0,2024-11-26,20,452,16.8043,-96.7224,0,Oaxaca,Santiago Apóstol,0.0,0,12.4,24.6,6.9,7.5
85.54,Despejado,6,Noroeste,315.0,2024-11-27,20,452,16.8043,-96.7224,1,Oaxaca,Santiago Apóstol,0.0,0,8.3,25.2,6.8,5.0
88.74,Despejado,6,Noroeste,315.0,2024-11-28,20,452,16.8043,-96.7224,2,Oaxaca,Santiago Apóstol,0.0,0,8.7,26.9,9.6,5.1
56.0,Despejado,6,Norte,0.0,2024-11-29,20,452,16.8043,-96.7224,3,Oaxaca,Santiago Apóstol,0.0,0,10.2,25.7,9.4,6.8
58.54,Despejado,6,Norte,0.0,2024-11-26,20,453,15.9876,-95.6759,0,Oaxaca,Santiago Astata,0.0,0,16.6,32.7,18.0,9.3
76.02,Despejado,6,Norte,0.0,2024-11-27,20,453,15.9876,-95.6759,1,Oaxaca,Santiago Astata,0.0,0,14.4,30.8,18.8,7.6
79.1,Despejado,6,Norte,0.0,2024-11-28,20,453,15.9876,-95.6759,2,Oaxaca,Santiago Astata,0.0,0,8.6,28.9,20.3,6.9
72.9,Despejado,6,Norte,0.0,2024-11-29,20,453,15.9876,-95.6759,3,Oaxaca,Santiago Astata,0.0,0,14.8,31.8,20.3,7.4
62.29,Despejado,6,Noroeste,315.0,2024-11-26,20,454,17.104,-95.9458,0,Oaxaca,Santiago Atitlán,0.0,0,14.5,22.4,8.5,7.1
84.74,Despejado,6,Oeste,270.0,2024-11-27,20,454,17.104,-95.9458,1,Oaxaca,Santiago Atitlán,0.0,0,8.3,25.3,8.5,6.2
92.21,Despejado,6,Oeste,270.0,2024-11-28,20,454,17.104,-95.9458,2,Oaxaca,Santiago Atitlán,0.0,0,9.4,29.0,11.2,5.2
73.36,Poco nuboso,6,Norte,0.0,2024-11-29,20,454,17.104,-95.9458,3,Oaxaca,Santiago Atitlán,0.0,0,13.7,23.6,10.7,7.0
87.94,Despejado,6,Este,90.0,2024-11-26,20,455,17.9351,-97.9583,0,Oaxaca,Santiago Ayuquililla,0.0,0,22.0,27.4,10.0,9.8
83.2,Despejado,6,Sureste,135.0,2024-11-27,20,455,17.9351,-97.9583,1,Oaxaca,Santiago Ayuquililla,0.0,0,10.1,26.6,9.7,4.9
88.57,Despejado,6,Este,90.0,2024-11-28,20,455,17.9351,-97.9583,2,Oaxaca,Santiago Ayuquililla,0.0,0,9.0,27.4,11.6,5.3
67.11,Despejado,6,Este,90.0,2024-11-29,20,455,17.9351,-97.9583,3,Oaxaca,Santiago Ayuquililla,0.0,0,18.4,29.0,12.4,7.7
86.22,Medio nublado,6,Noreste,45.0,2024-11-26,7,66,17.0067,-92.4696,0,Chiapas,Pantelhó,1.1,0,11.6,24.5,11.7,4.0
89.37,Despejado,6,Sur,180.0,2024-11-27,7,66,17.0067,-92.4696,1,Chiapas,Pantelhó,0.0,0,10.8,26.5,12.3,5.6
85.11,Despejado,6,Sur,180.0,2024-11-28,7,66,17.0067,-92.4696,2,Chiapas,Pantelhó,0.0,0,7.9,29.0,13.4,5.4
26.48,Despejado,6,Norte,0.0,2024-11-29,7,66,17.0067,-92.4696,3,Chiapas,Pantelhó,0.0,0,13.7,26.4,10.5,5.0
72.48,Despejado,6,Suroeste,225.0,2024-11-26,20,457,17.4463,-96.1847,0,Oaxaca,Santiago Camotlán,0.0,0,10.1,22.7,8.5,7.6
90.25,Despejado,6,Suroeste,225.0,2024-11-27,20,457,17.4463,-96.1847,1,Oaxaca,Santiago Camotlán,0.0,0,13.4,24.7,8.6,8.0
85.96,Despejado,6,Suroeste,225.0,2024-11-28,20,457,17.4463,-96.1847,2,Oaxaca,Santiago Camotlán,0.0,0,10.8,28.5,11.2,7.1
74.63,Poco nuboso,6,Suroeste,225.0,2024-11-29,20,457,17.4463,-96.1847,3,Oaxaca,Santiago Camotlán,0.0,0,9.4,23.2,11.0,5.6
69.29,Despejado,6,Noreste,45.0,2024-11-26,20,458,17.5641,-96.5478,0,Oaxaca,Santiago Comaltepec,0.0,0,10.5,20.2,6.2,6.7
89.28,Despejado,6,Suroeste,225.0,2024-11-27,20,458,17.5641,-96.5478,1,Oaxaca,Santiago Comaltepec,0.0,0,9.4,23.9,6.6,8.0
86.52,Despejado,6,Sur,180.0,2024-11-28,20,458,17.5641,-96.5478,2,Oaxaca,Santiago Comaltepec,0.0,0,8.8,27.1,8.7,5.9
77.57,Despejado,6,Noreste,45.0,2024-11-29,20,458,17.5641,-96.5478,3,Oaxaca,Santiago Comaltepec,0.0,0,9.8,21.2,8.1,6.2
73.38,Despejado,6,Este,90.0,2024-11-26,20,459,18.1888,-97.6805,0,Oaxaca,Santiago Chazumba,0.0,0,27.4,23.2,8.3,13.6
86.73,Despejado,6,Suroeste,225.0,2024-11-27,20,459,18.1888,-97.6805,1,Oaxaca,Santiago Chazumba,0.0,0,13.0,26.5,8.3,3.4
82.18,Despejado,6,Oeste,270.0,2024-11-28,20,459,18.1888,-97.6805,2,Oaxaca,Santiago Chazumba,0.0,0,12.0,27.3,10.8,5.9
64.0,Despejado,6,Este,90.0,2024-11-29,20,459,18.1888,-97.6805,3,Oaxaca,Santiago Chazumba,0.0,0,28.5,24.7,9.7,13.5
71.53,Despejado,6,Suroeste,225.0,2024-11-26,20,460,17.3606,-95.9226,0,Oaxaca,Santiago Choápam,0.0,0,9.8,24.4,11.0,7.4
89.64,Despejado,6,Suroeste,225.0,2024-11-27,20,460,17.3606,-95.9226,1,Oaxaca,Santiago Choápam,0.0,0,7.2,25.4,10.9,7.0
89.1,Despejado,6,Suroeste,225.0,2024-11-28,20,460,17.3606,-95.9226,2,Oaxaca,Santiago Choápam,0.0,0,10.1,28.9,13.0,6.4
69.71,Poco nuboso,6,Norte,0.0,2024-11-29,20,460,17.3606,-95.9226,3,Oaxaca,Santiago Choápam,0.0,0,10.1,25.0,13.2,5.8
85.66,Despejado,6,Este,90.0,2024-11-26,20,461,17.456,-98.0885,0,Oaxaca,Santiago del Río,0.0,0,13.4,24.6,8.4,5.5
84.33,Despejado,6,Sureste,135.0,2024-11-27,20,461,17.456,-98.0885,1,Oaxaca,Santiago del Río,0.0,0,8.3,24.7,8.2,4.6
91.98,Despejado,6,Sureste,135.0,2024-11-28,20,461,17.456,-98.0885,2,Oaxaca,Santiago del Río,0.0,0,7.6,25.9,10.2,4.2
75.63,Despejado,6,Este,90.0,2024-11-29,20,461,17.456,-98.0885,3,Oaxaca,Santiago del Río,0.0,0,10.1,25.8,10.9,4.9
84.6,Despejado,6,Este,90.0,2024-11-26,20,462,17.8266,-97.7318,0,Oaxaca,Santiago Huajolotitlán,0.0,0,17.7,24.4,8.0,11.7
92.61,Despejado,6,Este,90.0,2024-11-27,20,462,17.8266,-97.7318,1,Oaxaca,Santiago Huajolotitlán,0.0,0,9.0,25.3,7.9,6.2
92.63,Despejado,6,Este,90.0,2024-11-28,20,462,17.8266,-97.7318,2,Oaxaca,Santiago Huajolotitlán,0.0,0,9.8,26.1,9.9,6.9
77.09,Despejado,6,Este,90.0,2024-11-29,20,462,17.8266,-97.7318,3,Oaxaca,Santiago Huajolotitlán,0.0,0,22.0,26.3,10.1,11.2
78.77,Despejado,6,Norte,0.0,2024-11-26,20,463,17.4508,-97.0715,0,Oaxaca,Santiago Huauclilla,0.0,0,14.5,19.7,4.5,7.2
84.78,Despejado,6,Suroeste,225.0,2024-11-27,20,463,17.4508,-97.0715,1,Oaxaca,Santiago Huauclilla,0.0,0,9.4,23.2,4.4,4.7
71.28,Despejado,6,Norte,0.0,2024-11-28,20,463,17.4508,-97.0715,2,Oaxaca,Santiago Huauclilla,0.0,0,8.4,26.0,8.2,3.6
76.52,Despejado,6,Norte,0.0,2024-11-29,20,463,17.4508,-97.0715,3,Oaxaca,Santiago Huauclilla,0.0,0,15.2,21.1,6.4,6.8
65.04,Despejado,6,Este,90.0,2024-11-26,20,464,17.8485,-97.4297,0,Oaxaca,Santiago Ihuitlán Plumas,0.0,0,20.6,19.5,6.1,9.3
86.66,Despejado,6,Noreste,45.0,2024-11-27,20,464,17.8485,-97.4297,1,Oaxaca,Santiago Ihuitlán Plumas,0.0,0,7.6,23.9,6.2,4.6
83.43,Despejado,6,Noreste,45.0,2024-11-28,20,464,17.8485,-97.4297,2,Oaxaca,Santiago Ihuitlán Plumas,0.0,0,12.3,25.9,9.3,4.7
70.17,Despejado,6,Este,90.0,2024-11-29,20,464,17.8485,-97.4297,3,Oaxaca,Santiago Ihuitlán Plumas,0.0,0,17.7,21.2,7.6,9.4
61.88,Despejado,6,Noroeste,315.0,2024-11-26,20,465,16.9348,-95.6231,0,Oaxaca,Santiago Ixcuintepec,0.3,0,24.1,25.5,12.5,7.3
85.15,Despejado,6,Suroeste,225.0,2024-11-27,20,465,16.9348,-95.6231,1,Oaxaca,Santiago Ixcuintepec,0.0,0,9.4,27.5,12.2,5.5
92.49,Despejado,6,Suroeste,225.0,2024-11-28,20,465,16.9348,-95.6231,2,Oaxaca,Santiago Ixcuintepec,0.0,0,9.0,32.0,13.5,4.7
68.85,Poco nuboso,6,Norte,0.0,2024-11-29,20,465,16.9348,-95.6231,3,Oaxaca,Santiago Ixcuintepec,0.0,0,28.2,26.5,13.6,7.7
89.66,Medio nublado,6,Noreste,45.0,2024-11-26,7,67,17.1881,-93.0495,0,Chiapas,Pantepec,1.3,0,12.7,23.2,14.4,5.6
92.13,Poco nuboso,6,Sureste,135.0,2024-11-27,7,67,17.1881,-93.0495,1,Chiapas,Pantepec,0.1,0,8.7,24.7,14.4,3.8
84.71,Despejado,6,Sureste,135.0,2024-11-28,7,67,17.1881,-93.0495,2,Chiapas,Pantepec,0.1,0,8.7,27.9,14.8,3.0
55.1,Medio nublado,6,Norte,0.0,2024-11-29,7,67,17.1881,-93.0495,3,Chiapas,Pantepec,0.3,0,11.5,22.1,13.9,5.1
80.54,Despejado,6,Noreste,45.0,2024-11-26,20,466,16.565,-97.652,0,Oaxaca,Santiago Ixtayutla,0.0,0,9.1,30.0,12.0,6.3
77.11,Despejado,6,Noreste,45.0,2024-11-27,20,466,16.565,-97.652,1,Oaxaca,Santiago Ixtayutla,0.0,0,9.0,29.2,11.7,6.2
92.42,Despejado,6,Noreste,45.0,2024-11-28,20,466,16.565,-97.652,2,Oaxaca,Santiago Ixtayutla,0.0,0,6.8,29.6,13.9,5.5
83.91,Despejado,6,Noreste,45.0,2024-11-29,20,466,16.565,-97.652,3,Oaxaca,Santiago Ixtayutla,0.0,0,9.8,29.6,14.6,5.6
73.88,Despejado,6,Noreste,45.0,2024-11-26,20,467,16.2795,-97.8197,0,Oaxaca,Santiago Jamiltepec,0.0,0,11.6,32.8,17.6,6.4
66.38,Despejado,6,Norte,0.0,2024-11-27,20,467,16.2795,-97.8197,1,Oaxaca,Santiago Jamiltepec,0.0,0,14.1,32.5,16.7,6.7
82.3,Despejado,6,Norte,0.0,2024-11-28,20,467,16.2795,-97.8197,2,Oaxaca,Santiago Jamiltepec,0.0,0,16.6,32.6,17.6,6.7
85.54,Despejado,6,Noreste,45.0,2024-11-29,20,467,16.2795,-97.8197,3,Oaxaca,Santiago Jamiltepec,0.0,0,10.9,32.5,19.2,6.0
73.15,Despejado,6,Suroeste,225.0,2024-11-26,20,468,17.5884,-95.8737,0,Oaxaca,Santiago Jocotepec,0.0,0,16.3,26.7,14.2,7.5
93.11,Despejado,6,Suroeste,225.0,2024-11-27,20,468,17.5884,-95.8737,1,Oaxaca,Santiago Jocotepec,0.0,0,6.8,26.4,13.9,5.6
88.24,Despejado,6,Suroeste,225.0,2024-11-28,20,468,17.5884,-95.8737,2,Oaxaca,Santiago Jocotepec,0.0,0,6.6,28.3,14.7,5.5
73.09,Poco nuboso,6,Oeste,270.0,2024-11-29,20,468,17.5884,-95.8737,3,Oaxaca,Santiago Jocotepec,0.0,0,26.7,27.3,16.3,7.3
81.81,Despejado,6,Noreste,45.0,2024-11-26,20,469,17.3353,-98.0124,0,Oaxaca,Santiago Juxtlahuaca,0.0,0,10.9,24.5,7.9,5.6
88.43,Despejado,6,Noreste,45.0,2024-11-27,20,469,17.3353,-98.0124,1,Oaxaca,Santiago Juxtlahuaca,0.0,0,8.7,24.3,7.8,3.7
91.16,Despejado,6,Noreste,45.0,2024-11-28,20,469,17.3353,-98.0124,2,Oaxaca,Santiago Juxtlahuaca,0.0,0,9.0,25.6,9.8,4.0
79.8,Despejado,6,Noreste,45.0,2024-11-29,20,469,17.3353,-98.0124,3,Oaxaca,Santiago Juxtlahuaca,0.0,0,10.9,25.5,10.6,3.8
59.93,Despejado,6,Norte,0.0,2024-11-26,20,470,16.6865,-95.5327,0,Oaxaca,Santiago Lachiguiri,0.1,0,28.9,27.8,13.4,11.4
86.21,Despejado,6,Noroeste,315.0,2024-11-27,20,470,16.6865,-95.5327,1,Oaxaca,Santiago Lachiguiri,0.0,0,16.2,30.5,13.7,6.6
91.92,Despejado,6,Sureste,135.0,2024-11-28,20,470,16.6865,-95.5327,2,Oaxaca,Santiago Lachiguiri,0.0,0,17.0,31.0,14.8,6.1
65.97,Despejado,6,Norte,0.0,2024-11-29,20,470,16.6865,-95.5327,3,Oaxaca,Santiago Lachiguiri,0.1,0,26.0,29.0,14.9,10.8
58.98,Despejado,6,Norte,0.0,2024-11-26,20,472,16.5849,-95.2046,0,Oaxaca,Santiago Laollaga,0.2,0,46.8,29.0,17.7,19.0
77.84,Despejado,6,Noroeste,315.0,2024-11-27,20,472,16.5849,-95.2046,1,Oaxaca,Santiago Laollaga,0.0,0,21.6,31.3,17.4,9.0
89.24,Despejado,6,Sureste,135.0,2024-11-28,20,472,16.5849,-95.2046,2,Oaxaca,Santiago Laollaga,0.0,0,15.2,31.0,17.2,7.2
54.45,Despejado,6,Norte,0.0,2024-11-29,20,472,16.5849,-95.2046,3,Oaxaca,Santiago Laollaga,0.0,0,40.0,30.6,18.1,16.5
66.36,Despejado,6,Noreste,45.0,2024-11-26,20,473,17.2198,-96.3134,0,Oaxaca,Santiago Laxopa,0.0,0,11.2,19.6,5.5,6.0
86.25,Despejado,6,Suroeste,225.0,2024-11-27,20,473,17.2198,-96.3134,1,Oaxaca,Santiago Laxopa,0.0,0,7.6,23.6,5.8,5.5
92.92,Despejado,6,Oeste,270.0,2024-11-28,20,473,17.2198,-96.3134,2,Oaxaca,Santiago Laxopa,0.0,0,7.3,26.7,8.2,3.8
82.73,Despejado,6,Noreste,45.0,2024-11-29,20,473,17.2198,-96.3134,3,Oaxaca,Santiago Laxopa,0.0,0,10.9,20.8,7.6,5.5
63.51,Despejado,6,Noreste,45.0,2024-11-26,20,474,16.4894,-98.2897,0,Oaxaca,Santiago Llano Grande,0.0,0,18.4,33.8,20.3,6.1
68.68,Despejado,6,Noreste,45.0,2024-11-27,20,474,16.4894,-98.2897,1,Oaxaca,Santiago Llano Grande,0.0,0,18.0,32.7,19.4,6.9
89.18,Despejado,6,Noreste,45.0,2024-11-28,20,474,16.4894,-98.2897,2,Oaxaca,Santiago Llano Grande,0.0,0,16.6,32.8,19.1,6.9
73.01,Despejado,6,Noreste,45.0,2024-11-29,20,474,16.4894,-98.2897,3,Oaxaca,Santiago Llano Grande,0.0,0,17.7,33.7,20.6,5.9
64.08,Despejado,6,Norte,0.0,2024-11-26,20,475,16.8661,-96.3834,0,Oaxaca,Santiago Matatlán,0.0,0,12.6,23.5,7.8,8.6
87.49,Despejado,6,Noroeste,315.0,2024-11-27,20,475,16.8661,-96.3834,1,Oaxaca,Santiago Matatlán,0.0,0,10.1,25.3,7.7,5.2
93.29,Despejado,6,Norte,0.0,2024-11-28,20,475,16.8661,-96.3834,2,Oaxaca,Santiago Matatlán,0.0,0,11.2,27.1,10.8,6.2
58.34,Despejado,6,Norte,0.0,2024-11-29,20,475,16.8661,-96.3834,3,Oaxaca,Santiago Matatlán,0.0,0,15.5,24.8,9.9,7.9
91.02,Poco nuboso,6,Noreste,45.0,2024-11-26,7,68,17.5086,-93.1178,0,Chiapas,Pichucalco,1.9,0,15.6,26.1,17.7,4.8
94.7,Poco nuboso,6,Sur,180.0,2024-11-27,7,68,17.5086,-93.1178,1,Chiapas,Pichucalco,0.0,0,6.1,26.2,17.6,4.1
91.55,Despejado,6,Norte,0.0,2024-11-28,7,68,17.5086,-93.1178,2,Chiapas,Pichucalco,0.1,0,6.1,29.3,19.1,5.7
58.68,Medio nublado,6,Suroeste,225.0,2024-11-29,7,68,17.5086,-93.1178,3,Chiapas,Pichucalco,0.2,0,7.0,26.0,19.9,3.9
83.51,Despejado,6,Este,90.0,2024-11-26,20,476,17.9847,-97.6893,0,Oaxaca,Santiago Miltepec,0.0,0,16.2,23.8,8.3,11.0
92.72,Despejado,6,Sureste,135.0,2024-11-27,20,476,17.9847,-97.6893,1,Oaxaca,Santiago Miltepec,0.0,0,12.3,25.6,8.2,4.8
88.57,Despejado,6,Este,90.0,2024-11-28,20,476,17.9847,-97.6893,2,Oaxaca,Santiago Miltepec,0.0,0,10.1,26.3,10.4,6.1
74.25,Despejado,6,Este,90.0,2024-11-29,20,476,17.9847,-97.6893,3,Oaxaca,Santiago Miltepec,0.0,0,19.1,25.9,9.9,10.3
89.53,Despejado,6,Noreste,45.0,2024-11-26,20,477,16.4262,-97.2282,0,Oaxaca,Santiago Minas,0.0,0,9.8,28.0,10.9,6.8
85.72,Despejado,6,Noreste,45.0,2024-11-27,20,477,16.4262,-97.2282,1,Oaxaca,Santiago Minas,0.0,0,10.1,27.2,10.6,6.7
91.44,Despejado,6,Noreste,45.0,2024-11-28,20,477,16.4262,-97.2282,2,Oaxaca,Santiago Minas,0.0,0,7.3,27.9,12.8,6.4
79.95,Despejado,6,Noreste,45.0,2024-11-29,20,477,16.4262,-97.2282,3,Oaxaca,Santiago Minas,0.0,0,9.7,28.1,13.0,6.4
77.09,Despejado,6,Noreste,45.0,2024-11-26,20,478,17.5055,-96.9165,0,Oaxaca,Santiago Nacaltepec,0.0,0,14.5,20.3,4.9,6.3
87.61,Despejado,6,Sur,180.0,2024-11-27,20,478,17.5055,-96.9165,1,Oaxaca,Santiago Nacaltepec,0.0,0,9.4,23.5,5.0,6.1
71.54,Despejado,6,Norte,0.0,2024-11-28,20,478,17.5055,-96.9165,2,Oaxaca,Santiago Nacaltepec,0.0,0,8.4,26.7,8.3,4.2
73.94,Despejado,6,Noreste,45.0,2024-11-29,20,478,17.5055,-96.9165,3,Oaxaca,Santiago Nacaltepec,0.0,0,15.2,21.5,6.9,6.1
86.05,Despejado,6,Noreste,45.0,2024-11-26,20,480,17.3318,-97.6735,0,Oaxaca,Santiago Nundiche,0.0,0,10.5,21.8,5.9,7.2
89.9,Despejado,6,Norte,0.0,2024-11-27,20,480,17.3318,-97.6735,1,Oaxaca,Santiago Nundiche,0.0,0,9.0,23.3,5.7,2.0
93.18,Despejado,6,Noreste,45.0,2024-11-28,20,480,17.3318,-97.6735,2,Oaxaca,Santiago Nundiche,0.0,0,10.1,24.4,7.9,3.6
80.53,Despejado,6,Este,90.0,2024-11-29,20,480,17.3318,-97.6735,3,Oaxaca,Santiago Nundiche,0.0,0,9.8,23.6,8.1,5.3
88.8,Despejado,6,Noreste,45.0,2024-11-26,20,481,17.0152,-97.7665,0,Oaxaca,Santiago Nuyoó,0.0,0,11.2,24.7,9.9,9.3
88.36,Despejado,6,Noreste,45.0,2024-11-27,20,481,17.0152,-97.7665,1,Oaxaca,Santiago Nuyoó,0.0,0,8.0,23.3,10.0,8.4
87.5,Despejado,6,Noreste,45.0,2024-11-28,20,481,17.0152,-97.7665,2,Oaxaca,Santiago Nuyoó,0.0,0,8.0,24.4,11.6,8.6
79.97,Despejado,6,Noreste,45.0,2024-11-29,20,481,17.0152,-97.7665,3,Oaxaca,Santiago Nuyoó,0.0,0,9.4,24.6,12.1,8.2
66.31,Despejado,6,Noreste,45.0,2024-11-26,20,482,16.339000000000002,-98.0503,0,Oaxaca,Santiago Pinotepa Nacional,0.1,0,12.3,32.3,19.8,6.2
66.36,Despejado,6,Norte,0.0,2024-11-27,20,482,16.339000000000002,-98.0503,1,Oaxaca,Santiago Pinotepa Nacional,0.0,0,19.4,31.7,19.2,7.2
87.46,Despejado,6,Noreste,45.0,2024-11-28,20,482,16.339000000000002,-98.0503,2,Oaxaca,Santiago Pinotepa Nacional,0.1,0,21.3,31.8,19.0,7.4
76.18,Despejado,6,Noreste,45.0,2024-11-29,20,482,16.339000000000002,-98.0503,3,Oaxaca,Santiago Pinotepa Nacional,0.0,0,13.0,32.1,20.6,6.2
86.25,Despejado,6,Norte,0.0,2024-11-26,20,483,17.2471,-96.8737,0,Oaxaca,Santiago Suchilquitongo,0.0,0,13.4,21.3,4.5,8.7
89.58,Despejado,6,Sureste,135.0,2024-11-27,20,483,17.2471,-96.8737,1,Oaxaca,Santiago Suchilquitongo,0.0,0,8.7,24.2,4.6,3.0
88.18,Despejado,6,Noreste,45.0,2024-11-28,20,483,17.2471,-96.8737,2,Oaxaca,Santiago Suchilquitongo,0.0,0,10.1,25.8,7.9,4.1
68.34,Despejado,6,Norte,0.0,2024-11-29,20,483,17.2471,-96.8737,3,Oaxaca,Santiago Suchilquitongo,0.0,0,11.9,23.0,6.6,7.9
78.59,Despejado,6,Sureste,135.0,2024-11-26,20,484,17.6693,-98.2208,0,Oaxaca,Santiago Tamazola,0.0,0,11.3,26.5,9.5,5.7
79.56,Despejado,6,Sur,180.0,2024-11-27,20,484,17.6693,-98.2208,1,Oaxaca,Santiago Tamazola,0.0,0,6.9,26.6,9.2,5.2
86.59,Despejado,6,Noroeste,315.0,2024-11-28,20,484,17.6693,-98.2208,2,Oaxaca,Santiago Tamazola,0.0,0,6.2,27.8,11.3,5.0
67.05,Despejado,6,Sureste,135.0,2024-11-29,20,484,17.6693,-98.2208,3,Oaxaca,Santiago Tamazola,0.0,0,7.2,28.3,12.1,4.9
59.53,Despejado,6,Norte,0.0,2024-11-26,20,485,16.340999999999998,-98.4475,0,Oaxaca,Santiago Tapextla,0.1,0,13.7,31.2,23.1,7.4
64.95,Despejado,6,Norte,0.0,2024-11-27,20,485,16.340999999999998,-98.4475,1,Oaxaca,Santiago Tapextla,0.0,0,25.9,30.7,21.9,11.3
87.56,Despejado,6,Oeste,270.0,2024-11-28,20,485,16.340999999999998,-98.4475,2,Oaxaca,Santiago Tapextla,0.1,0,25.2,31.1,21.9,11.2
72.42,Despejado,6,Noreste,45.0,2024-11-29,20,485,16.340999999999998,-98.4475,3,Oaxaca,Santiago Tapextla,0.1,0,15.6,31.4,23.0,8.3
81.66,Despejado,6,Noreste,45.0,2024-11-26,7,69,15.6917,-93.2093,0,Chiapas,Pijijiapan,0.0,0,32.5,31.2,19.5,12.5
78.63,Despejado,6,Noreste,45.0,2024-11-27,7,69,15.6917,-93.2093,1,Chiapas,Pijijiapan,0.0,0,27.7,31.7,19.5,7.3
80.63,Despejado,6,Norte,0.0,2024-11-28,7,69,15.6917,-93.2093,2,Chiapas,Pijijiapan,0.0,0,9.0,29.5,19.5,6.8
57.69,Despejado,6,Noreste,45.0,2024-11-29,7,69,15.6917,-93.2093,3,Chiapas,Pijijiapan,0.0,0,28.8,31.5,19.9,7.5
75.67,Despejado,6,Este,90.0,2024-11-26,20,486,17.6671,-97.4735,0,Oaxaca,Villa Tejúpam de la Unión,0.0,0,20.6,19.5,5.9,9.9
91.04,Despejado,6,Oeste,270.0,2024-11-27,20,486,17.6671,-97.4735,1,Oaxaca,Villa Tejúpam de la Unión,0.0,0,7.6,23.9,6.0,3.2
89.52,Despejado,6,Oeste,270.0,2024-11-28,20,486,17.6671,-97.4735,2,Oaxaca,Villa Tejúpam de la Unión,0.0,0,12.3,25.4,8.1,4.3
77.49,Despejado,6,Este,90.0,2024-11-29,20,486,17.6671,-97.4735,3,Oaxaca,Villa Tejúpam de la Unión,0.0,0,17.7,21.5,7.5,9.8
88.4,Despejado,6,Norte,0.0,2024-11-26,20,487,17.3249,-97.0041,0,Oaxaca,Santiago Tenango,0.0,0,17.4,20.3,4.0,7.8
